trial,raw_file,detected,detected_note,actual_note,matches_actual_note,is_false_positive,detection_audio_time_s,samples_to_detection,progressive_fft_checks,analysis_wall_time_s,sample_rate_hz,recording_wall_time_s,effective_received_rate_hz,adc_min,adc_max,adc_mean,adc_std,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,median_spectral_magnitude
20,trial_020_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06488675102384878,519,5,0.004235600004903972,7998.551195901986,3.000543399946764,7998.551195901986,66,3279,1609.265125,804.3567039285903,415.46076882161987,315.52977513652223,30.348317564427724,830.8018473614385,844.3361422610046,81.21002642420613,1245.9822996928347,561.7701572553557,54.032235541724816,10.39694455768992
21,trial_021_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06463471960003031,517,3,0.002553700003772974,7998.796980930316,3.0004512000014074,7998.796980930316,80,3270,1608.4095416666667,791.7232976603162,416.1244948460288,292.03617612827185,47.75439450730385,830.7893662155609,766.7145689211069,125.37484391205658,,0.0,0.0,6.115378053502616
22,trial_022_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.0646565499257437,517,3,0.0016680000117048621,7996.0963056915425,3.0014646000345238,7996.0963056915425,61,3262,1608.6906666666666,801.5045332848043,415.4378893343724,324.04022224989603,44.568250620193055,830.7945338557078,815.6421430966922,112.18281236053068,,0.0,0.0,7.270651590329178
23,trial_023_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06464670969271537,517,3,0.0025304000009782612,7997.313435710053,3.001007800048683,7997.313435710053,61,3266,1609.2094583333333,810.7935894412759,415.7127352103346,316.17399028243915,44.91624933921534,830.9283779065878,824.5028645087119,117.13036929473036,,0.0,0.0,7.039189490080485
24,trial_024_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.0646523859212175,517,3,0.0024874999944586307,7996.611302636116,3.0012713000178337,7996.611302636116,122,3263,1607.4150416666666,776.8158177131556,415.6501090922388,323.7310622566519,109.54204955824956,830.8310593381792,783.4100808235622,265.08530043364294,,0.0,0.0,2.9553131748233925
25,trial_025_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06464651581623912,517,3,0.0019560000218916684,7997.337419847928,3.0009987999801524,7997.337419847928,64,3266,1609.7253333333333,814.2667993307903,415.6109990885649,335.7758998717998,108.78165385701979,830.898457728527,817.8829068264313,264.9703427194604,,0.0,0.0,3.086696037119791
26,trial_026_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06464262323752579,517,3,0.0017036999925039709,7997.818994756938,3.0008181000011973,7997.818994756938,66,3269,1607.6261666666667,797.4450258621962,415.7416526169403,300.3729793851766,37.24521607855406,830.8646095677273,749.6638292145668,92.95573577398389,,0.0,0.0,8.064739878315072
27,trial_027_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.064643021757632,517,3,0.0016957000188995153,7997.769688712937,3.0008365999674425,7997.769688712937,80,3278,1608.1974166666666,804.8615544707493,415.96992622653255,326.0324626145563,79.88842748644728,830.9815918317457,804.7955938833337,197.20077543128204,,0.0,0.0,4.081097511524636
28,trial_028_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.0646569333665684,517,3,0.002626600005896762,7996.048885722759,3.0014823999954388,7996.048885722759,65,3261,1607.3120833333332,809.9901683191543,415.54472059981674,330.8717352947959,32.56860934747654,830.7510811234949,812.7022236651296,79.99650140799265,,0.0,0.0,10.159222082978875
29,trial_029_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06464513499617655,517,3,0.0025705999869387597,7997.508242972624,3.0009347000159323,7997.508242972624,112,3255,1606.7147083333334,793.7765424120538,414.62346063663296,338.91438613441943,47.0191880140485,831.0934830118351,785.3982513368876,108.96199617465466,,0.0,0.0,7.208001678658461
30,trial_030_raw.npy,True,G#4 / Ab4,G#4 / Ab4,True,False,0.06464958981290934,517,3,0.0025565999967511743,7996.957157750821,3.0011415000190027,7996.957157750821,65,3255,1606.8485,795.581568759047,417.34448106344513,350.97644697557706,32.064423154403165,830.9920177575772,793.4392233218922,72.48683272944662,,0.0,0.0,10.945977268497348
