trial,raw_file,detected,detected_note,actual_note,matches_actual_note,is_false_positive,detection_audio_time_s,samples_to_detection,progressive_fft_checks,analysis_wall_time_s,sample_rate_hz,recording_wall_time_s,effective_received_rate_hz,adc_min,adc_max,adc_mean,adc_std,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,median_spectral_magnitude
21,trial_021_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.0656471593756578,525,11,0.006187599996337667,7997.299578428856,3.0010130000300705,7997.299578428856,0,3198,1580.9329583333333,977.0425602571968,439.9708756490152,193.63198078795682,55.84511391738814,880.3472798065949,529.4263489256464,152.69107224078186,,0.0,0.0,3.4673038911586294
22,trial_022_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06564073906265548,525,11,0.00589090000721626,7998.081793364275,3.000719500007108,7998.081793364275,0,3215,1587.5350833333334,996.8688517462945,440.09119698043463,191.11079061058376,58.730585542125965,880.3969344964225,504.3534518828244,154.9937261764973,,0.0,0.0,3.254024948780816
23,trial_023_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06563704656255141,525,11,0.007806800014805049,7998.531736184696,3.00055070000235,7998.531736184696,0,3504,1696.161875,1003.2173383491318,440.54586809104,192.83677111022686,40.9391573121561,880.4757955428894,532.3774962471654,113.02349620786936,,0.0,0.0,4.710325853555556
24,trial_024_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.065640389062537,525,11,0.008546600001864135,7998.124439814354,3.0007035000016913,7998.124439814354,158,3511,1794.9417083333333,1076.1543089389065,440.38668212237997,196.98364506745338,36.20878151988053,880.3315515042722,508.69975261284515,93.50724622477365,,0.0,0.0,5.440217449993422
25,trial_025_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06565681937536283,525,11,0.009628800005884841,7996.122946476476,3.0014546000165865,7996.122946476476,108,3567,1764.6386666666667,1036.2372206709965,440.08633183622857,204.33402701688016,42.5519144205416,880.2646499850485,537.4986709057755,111.93239706301082,,0.0,0.0,4.801993748094199
26,trial_026_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06564704562479164,525,11,0.007979499991051853,7997.31343586517,3.001007799990475,7997.31343586517,105,3408,1742.0652916666666,1083.4168172324041,440.10259244504806,200.73727295430984,54.18372360354577,880.3596889567685,493.08766214259026,133.0959876292324,,0.0,0.0,3.704752268837678
27,trial_027_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06563444562561926,525,11,0.01032689999556169,7998.848698968448,3.0004318000283092,7998.848698968448,82,3750,1705.911,1026.3115216077463,440.6861123094893,187.24506457886244,39.388669640660005,880.5601597569154,521.0985806629492,109.61773486587681,,0.0,0.0,4.753779863272501
28,trial_028_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06565604718834947,525,11,0.006304499984253198,7996.216989638696,3.001419300038833,7996.216989638696,0,3485,1570.6961666666666,1010.0176988176837,440.3310814296192,196.687179270609,46.19305115667454,880.2157499771984,477.470505274669,112.1365386282289,,0.0,0.0,4.257938680073295
29,trial_029_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06564701937459176,525,11,0.006065599998692051,7997.316633741908,3.001006599981338,7997.316633741908,11,3477,1690.7231666666667,1041.597245450888,440.0425009893317,187.61309725456658,38.44170125861359,880.3741664686358,494.9153322485942,101.40756497822203,,0.0,0.0,4.880457708997161
30,trial_030_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06562653125020006,525,11,0.005858999997144565,7999.8133376644,3.0000700000091456,7999.8133376644,64,3409,1703.5229583333332,1075.928413652237,440.6032080765407,196.91809321018778,54.27186143233514,880.6046130141106,482.7138168179549,133.03895518556794,,0.0,0.0,3.6283644602037564
